Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Q21A,Q22A,Q23A,Q24A,Q25A,Q26A,Q27A,Q28A,Q29A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q40A,Q41A,Q42A,RowSums,country,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,major
4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,154.0,MY,2.0,5.0,5.0,7.0,4.0,5.0,5.0,7.0,3.0,7.0,3.0,1.0,2.0,2.0,20.0,1.0,10.0,1.0,10.0,2.0,1.0,3.0,Applied Science 
4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,154.0,MY,7.0,4.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,3.0,3.0,3.0,2.0,1.0,19.0,1.0,10.0,1.0,10.0,2.0,1.0,4.0,
4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,MY,7.0,7.0,6.0,7.0,4.0,3.0,7.0,2.0,1.0,7.0,3.0,3.0,2.0,1.0,19.0,1.0,10.0,4.0,70.0,2.0,1.0,7.0,Drama and Theatre
4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,154.0,MY,7.0,3.0,3.0,7.0,3.0,7.0,7.0,5.0,3.0,6.0,2.0,3.0,2.0,1.0,17.0,2.0,10.0,4.0,10.0,2.0,1.0,1.0,Biology
4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,MY,5.0,0.0,5.0,7.0,3.0,6.0,6.0,7.0,4.0,4.0,2.0,3.0,2.0,1.0,17.0,1.0,10.0,2.0,10.0,2.0,1.0,4.0,
4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,154.0,BR,1.0,6.0,3.0,7.0,4.0,7.0,5.0,6.0,6.0,6.0,2.0,3.0,1.0,2.0,19.0,1.0,2.0,1.0,60.0,2.0,1.0,2.0,Medicine
4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,154.0,MY,4.0,5.0,1.0,7.0,5.0,4.0,3.0,6.0,1.0,7.0,2.0,3.0,2.0,2.0,14.0,1.0,10.0,1.0,10.0,2.0,1.0,2.0,
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,MY,1.0,3.0,3.0,7.0,6.0,4.0,7.0,7.0,5.0,5.0,3.0,1.0,2.0,1.0,20.0,1.0,10.0,1.0,10.0,2.0,1.0,7.0,It
4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,154.0,MY,3.0,4.0,4.0,7.0,5.0,6.0,5.0,6.0,2.0,5.0,3.0,2.0,2.0,2.0,21.0,1.0,10.0,1.0,10.0,2.0,1.0,3.0,Human Resource
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,PE,1.0,6.0,2.0,6.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,1.0,1.0,1.0,60.0,2.0,1.0,2.0,
4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,154.0,US,3.0,6.0,4.0,5.0,5.0,2.0,6.0,5.0,3.0,7.0,2.0,3.0,3.0,2.0,19.0,2.0,2.0,2.0,10.0,2.0,1.0,1.0,
4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,154.0,US,1.0,2.0,7.0,7.0,6.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,30.0,1.0,1.0,1.0,60.0,2.0,1.0,3.0,Nursing
4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,154.0,MY,6.0,7.0,4.0,7.0,5.0,1.0,7.0,4.0,1.0,7.0,3.0,3.0,2.0,2.0,22.0,1.0,10.0,1.0,10.0,2.0,1.0,5.0,Law
4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,NL,3.0,7.0,4.0,7.0,5.0,3.0,4.0,6.0,3.0,4.0,1.0,3.0,3.0,2.0,15.0,1.0,2.0,5.0,60.0,2.0,1.0,3.0,Dutch
4.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,ID,5.0,1.0,5.0,7.0,6.0,7.0,7.0,5.0,5.0,7.0,4.0,1.0,2.0,2.0,22.0,1.0,11.0,1.0,10.0,2.0,1.0,3.0,Engineering
3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,154.0,MY,1.0,3.0,7.0,7.0,7.0,5.0,5.0,5.0,1.0,5.0,2.0,3.0,2.0,1.0,20.0,1.0,10.0,5.0,70.0,2.0,1.0,3.0,Psychology
4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,US,2.0,1.0,7.0,7.0,1.0,6.0,7.0,7.0,1.0,7.0,2.0,2.0,2.0,1.0,15.0,1.0,9.0,2.0,60.0,2.0,1.0,1.0,Psychology 
4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,154.0,MY,3.0,7.0,4.0,7.0,5.0,6.0,4.0,4.0,4.0,7.0,3.0,2.0,2.0,2.0,22.0,1.0,10.0,5.0,70.0,2.0,1.0,2.0,Teaching
4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,154.0,MY,5.0,5.0,6.0,7.0,7.0,5.0,5.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,25.0,1.0,10.0,2.0,10.0,2.0,1.0,4.0,International Relation
4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,154.0,MY,6.0,5.0,6.0,6.0,4.0,6.0,4.0,6.0,1.0,6.0,4.0,1.0,2.0,2.0,24.0,1.0,7.0,1.0,10.0,2.0,1.0,3.0,Electrical engineering 
4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,154.0,US,4.0,5.0,7.0,7.0,4.0,7.0,4.0,6.0,3.0,2.0,1.0,3.0,2.0,1.0,15.0,1.0,7.0,1.0,60.0,2.0,1.0,3.0,
4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,154.0,MX,4.0,5.0,4.0,7.0,2.0,7.0,5.0,5.0,3.0,5.0,1.0,3.0,2.0,2.0,16.0,1.0,4.0,4.0,70.0,2.0,1.0,3.0,
4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,154.0,US,2.0,5.0,3.0,7.0,7.0,3.0,5.0,7.0,1.0,5.0,1.0,3.0,1.0,2.0,14.0,1.0,1.0,3.0,70.0,2.0,1.0,1.0,
4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,154.0,PH,2.0,4.0,1.0,6.0,4.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,16.0,1.0,4.0,1.0,10.0,2.0,1.0,1.0,
3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,US,1.0,2.0,5.0,7.0,1.0,5.0,1.0,6.0,2.0,7.0,2.0,3.0,2.0,1.0,15.0,1.0,4.0,1.0,60.0,2.0,1.0,2.0,
4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,154.0,MY,6.0,6.0,7.0,6.0,6.0,0.0,7.0,5.0,2.0,6.0,4.0,1.0,1.0,1.0,27.0,1.0,10.0,2.0,70.0,2.0,1.0,13.0,
4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,154.0,NONE,3.0,6.0,2.0,7.0,3.0,7.0,3.0,5.0,1.0,7.0,2.0,2.0,1.0,2.0,41.0,1.0,7.0,1.0,60.0,2.0,2.0,4.0,
2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,HU,1.0,3.0,6.0,5.0,7.0,7.0,4.0,7.0,4.0,5.0,2.0,1.0,2.0,2.0,15.0,0.0,12.0,4.0,60.0,2.0,1.0,2.0,
4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,MY,7.0,2.0,1.0,7.0,1.0,7.0,7.0,7.0,5.0,7.0,2.0,3.0,2.0,1.0,20.0,1.0,12.0,5.0,70.0,2.0,1.0,4.0,Education
4.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,154.0,MY,6.0,7.0,5.0,7.0,5.0,6.0,7.0,5.0,2.0,6.0,3.0,0.0,2.0,1.0,23.0,1.0,10.0,2.0,10.0,2.0,1.0,3.0,
4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,154.0,MY,4.0,5.0,3.0,7.0,5.0,7.0,5.0,6.0,2.0,4.0,2.0,1.0,2.0,2.0,21.0,1.0,10.0,1.0,10.0,2.0,1.0,4.0,Architecture
4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,154.0,MY,3.0,1.0,4.0,6.0,4.0,4.0,6.0,7.0,1.0,6.0,2.0,3.0,2.0,2.0,23.0,1.0,10.0,5.0,10.0,2.0,1.0,6.0,
4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,US,1.0,5.0,4.0,7.0,3.0,7.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,16.0,1.0,1.0,3.0,60.0,2.0,1.0,2.0,
4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,MY,6.0,6.0,4.0,7.0,5.0,5.0,3.0,6.0,2.0,0.0,2.0,2.0,2.0,2.0,20.0,1.0,10.0,1.0,20.0,2.0,1.0,7.0,
3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,154.0,DE,5.0,5.0,3.0,7.0,1.0,6.0,2.0,7.0,2.0,7.0,1.0,3.0,2.0,2.0,13.0,1.0,2.0,1.0,60.0,2.0,1.0,1.0,
4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,154.0,MY,5.0,6.0,2.0,7.0,6.0,3.0,5.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,25.0,1.0,10.0,0.0,70.0,2.0,1.0,0.0,
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,154.0,MY,4.0,7.0,4.0,7.0,3.0,7.0,3.0,7.0,1.0,7.0,3.0,2.0,2.0,2.0,35.0,1.0,10.0,0.0,10.0,1.0,2.0,3.0,Administration
3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,154.0,MY,4.0,3.0,7.0,7.0,4.0,4.0,3.0,6.0,1.0,3.0,4.0,2.0,2.0,2.0,27.0,1.0,10.0,1.0,10.0,0.0,2.0,1.0,politic study
4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,RO,1.0,5.0,7.0,7.0,4.0,7.0,5.0,7.0,4.0,7.0,2.0,3.0,2.0,2.0,18.0,1.0,7.0,1.0,60.0,2.0,1.0,3.0,Economy
4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,US,1.0,5.0,1.0,7.0,3.0,2.0,1.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,30.0,2.0,12.0,5.0,60.0,1.0,1.0,2.0,English
4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,154.0,MY,2.0,6.0,3.0,7.0,5.0,6.0,7.0,3.0,3.0,5.0,4.0,0.0,2.0,2.0,23.0,1.0,10.0,1.0,10.0,1.0,1.0,4.0,Microbiology
4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,US,6.0,6.0,2.0,7.0,7.0,2.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,50.0,1.0,3.0,3.0,60.0,2.0,3.0,2.0,
4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,PH,5.0,6.0,2.0,7.0,5.0,4.0,5.0,6.0,1.0,5.0,1.0,1.0,2.0,2.0,16.0,1.0,10.0,1.0,10.0,2.0,1.0,4.0,
4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,154.0,MY,4.0,6.0,7.0,7.0,1.0,6.0,5.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,14.0,2.0,10.0,5.0,10.0,2.0,1.0,3.0,English
4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,154.0,US,3.0,1.0,1.0,7.0,5.0,7.0,5.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,18.0,3.0,2.0,2.0,60.0,2.0,1.0,1.0,
4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,154.0,MY,5.0,7.0,7.0,7.0,4.0,7.0,7.0,6.0,7.0,5.0,3.0,3.0,2.0,2.0,32.0,2.0,10.0,1.0,10.0,1.0,2.0,6.0,Communication 
4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,154.0,MY,4.0,5.0,5.0,7.0,1.0,6.0,4.0,7.0,2.0,4.0,3.0,3.0,2.0,2.0,19.0,2.0,10.0,1.0,10.0,0.0,1.0,4.0,building surveying 
4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,154.0,PE,2.0,5.0,6.0,7.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,18.0,1.0,2.0,2.0,60.0,2.0,1.0,3.0,75
4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,154.0,US,1.0,5.0,0.0,7.0,5.0,7.0,4.0,7.0,1.0,7.0,2.0,3.0,1.0,2.0,15.0,1.0,7.0,2.0,60.0,2.0,1.0,2.0,
4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,154.0,US,7.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,15.0,1.0,6.0,1.0,60.0,2.0,1.0,2.0,
4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,154.0,MY,2.0,4.0,7.0,7.0,5.0,5.0,6.0,1.0,1.0,6.0,2.0,3.0,2.0,2.0,21.0,1.0,10.0,1.0,10.0,2.0,1.0,2.0,Business
